node	type
C17753	gene
C08544	gene
C17756	gene
C17953	gene
C17955	gene
C17954	gene
C06452	gene
C06455	gene
C20396	gene
C06454	gene
C17943	gene
C17947	gene
C17962	gene
C17952	gene
C06457	gene
C21372	gene
C17942	gene
C06734	gene
C17580	gene
C17581	gene
C20353	gene
C17583	gene
C01823	gene
C21257	gene
C21260	gene
C17701	gene
C18004	gene
C21254	gene
C21258	gene
C21176	gene
C17588	gene
C17589	gene
C01737	gene
C17585	gene
C18013	gene
C18014	gene
C20984	gene
C18016	gene
C18018	gene
C18020	gene
C18022	gene
C18064	gene
C18063	gene
C21192	gene
C18024	gene
C18030	gene
C18031	gene
C18033	gene
C18034	gene
C21395	gene
C18047	gene
C18053	gene
C18042	gene
C18055	gene
C20690	gene
C17938	gene
C20518	gene
C18061	gene
C19777	gene
C18062	gene
C18067	gene
C18068	gene
C18070	gene
C18071	gene
C18072	gene
C18073	gene
C18037	gene
C18076	gene
C18098	gene
C18129	gene
C18132	gene
C18135	gene
C18133	gene
C18136	gene
C21266	gene
C17702	gene
C20233	gene
C18153	gene
C18155	gene
C18156	gene
C21217	gene
C18161	gene
C18162	gene
C21426	gene
C18163	gene
C21407	gene
C18169	gene
C21004	gene
C21215	gene
C18215	gene
C18220	gene
C18211	gene
C19817	gene
C20711	gene
C18221	gene
C18222	gene
C18223	gene
C18224	gene
C18225	gene
C20185	gene
C20149	gene
C13273	gene
C18238	gene
C18240	gene
C18241	gene
C18242	gene
C18243	gene
C18244	gene
C18247	gene
C18249	gene
C18254	gene
C18267	gene
C18250	gene
C18252	gene
C18251	gene
C18253	gene
C18255	gene
C18265	gene
C18266	gene
C18259	gene
C18269	gene
C18257	gene
C18258	gene
C18262	gene
C18260	gene
C18273	gene
C18278	gene
C18281	gene
C18274	gene
C18293	gene
C18294	gene
C18295	gene
C21438	gene
C18298	gene
C21439	gene
C18301	gene
C18279	gene
C18283	gene
C18282	gene
C18280	gene
C18302	gene
C18303	gene
C18308	gene
C18304	gene
C18309	gene
C18310	gene
C18305	gene
C18306	gene
C18307	gene
C18312	gene
C18320	gene
C18315	gene
C18316	gene
C18317	gene
C21030	gene
C18327	gene
C18330	gene
C18336	gene
C18333	gene
C18328	gene
C18331	gene
C18334	gene
C18329	gene
C18332	gene
C10833	gene
C18348	gene
C20470	gene
C18324	gene
C20238	gene
C18357	gene
C18629	gene
C18678	gene
C18631	gene
C18632	gene
C18635	gene
C20689	gene
C18637	gene
C18638	gene
C18639	gene
C18641	gene
C18642	gene
C18682	gene
C18681	gene
C18683	gene
C18778	gene
C18685	gene
C18709	gene
C18710	gene
C18711	gene
C18824	gene
C18822	gene
C18871	gene
C18872	gene
C18902	gene
C19078	gene
C19080	gene
C19085	gene
C19082	gene
C19083	gene
C18239	gene
C19848	gene
C19156	gene
C19585	gene
C16756	gene
C19595	gene
C19586	gene
C19594	gene
C19588	gene
C19589	gene
C19591	gene
C19592	gene
C19489	gene
C19561	gene
C19604	gene
C19490	gene
C19559	gene
C19574	gene
C19566	gene
C19602	gene
C19577	gene
C19605	gene
C19606	gene
C19603	gene
C19564	gene
C19581	gene
C19567	gene
C19568	gene
C19578	gene
C19565	gene
C19582	gene
C19569	gene
C19579	gene
C19607	gene
C19562	gene
C19614	gene
C08285	gene
C19620	gene
C19622	gene
C19617	gene
C19624	gene
C19615	gene
C19618	gene
C19625	gene
C21398	gene
C18231	gene
C15850	gene
C19675	gene
C19677	gene
C19678	gene
C19683	gene
C19686	gene
C19830	gene
C19688	gene
C21110	gene
C19690	gene
C19698	gene
C19699	gene
C19701	gene
C19705	gene
C19711	gene
C09737	gene
C19715	gene
C19721	gene
C19907	gene
C20732	gene
C19745	gene
C20359	gene
C19729	gene
C21078	gene
C19727	gene
C19733	gene
C19763	gene
C19738	gene
C10193	gene
C19739	gene
C19807	gene
C19752	gene
C19757	gene
C19770	gene
C19774	gene
C19780	gene
C19783	gene
C19786	gene
C19789	gene
C19790	gene
C19793	gene
C19798	gene
C20730	gene
C20722	gene
C19806	gene
C19805	gene
C19812	gene
C19818	gene
C19827	gene
C20943	gene
C19825	gene
C19826	gene
C19831	gene
C19842	gene
C19843	gene
C19864	gene
C19855	gene
C19857	gene
C19856	gene
C19859	gene
C19865	gene
C20504	gene
C20574	gene
C19867	gene
C19868	gene
C19869	gene
C08589	gene
C19870	gene
C19876	gene
C19879	gene
C19880	gene
C19881	gene
C19887	gene
C19888	gene
C08613	gene
C19892	gene
C20968	gene
C19894	gene
C19896	gene
C20432	gene
C19910	gene
C19911	gene
C19796	gene
C19932	gene
C19934	gene
C19938	gene
C19939	gene
C19946	gene
C19948	gene
C20156	gene
C15682	gene
C18846	gene
C19961	gene
C20768	gene
C19962	gene
C19963	gene
C19964	gene
C19966	gene
C19968	gene
C19970	gene
C19972	gene
C19974	gene
C19975	gene
C20082	gene
C20083	gene
C20134	gene
C20135	gene
C20136	gene
C20137	gene
C20138	gene
C20139	gene
C20140	gene
C20146	gene
C20147	gene
C20148	gene
C20150	gene
C20151	gene
C20153	gene
C20176	gene
C20198	gene
C20199	gene
C20186	gene
C20201	gene
C20208	gene
C10454	gene
C20227	gene
C20228	gene
C20229	gene
C20234	gene
C20249	gene
C20254	gene
C20250	gene
C07635	gene
C20243	gene
C11387	gene
C20261	gene
C20262	gene
C20321	gene
C20276	gene
C20307	gene
C20309	gene
C20308	gene
C20325	gene
C20311	gene
C20312	gene
C20324	gene
C17366	gene
C05554	gene
C20351	gene
C21253	gene
C20367	gene
C20369	gene
C20370	gene
C20371	gene
C20373	gene
C20374	gene
C20377	gene
C20378	gene
C20379	gene
C18167	gene
C21191	gene
C20381	gene
C20382	gene
C20399	gene
C20397	gene
C20407	gene
C20400	gene
C20402	gene
C20403	gene
C20404	gene
C20405	gene
C20406	gene
C20409	gene
C20410	gene
C20416	gene
C20417	gene
C20419	gene
C20424	gene
C20421	gene
C20422	gene
C20427	gene
C20431	gene
C20433	gene
C20434	gene
C20435	gene
C20437	gene
C20438	gene
C20440	gene
C20446	gene
C14279	gene
C20450	gene
C20448	gene
C20443	gene
C20899	gene
C20441	gene
C20451	gene
C20751	gene
C20453	gene
C20499	gene
C10646	gene
C20455	gene
C20456	gene
C20457	gene
C20459	gene
C20460	gene
C20463	gene
C10452	gene
C20464	gene
C20468	gene
C20473	gene
C20474	gene
C20475	gene
C20481	gene
C20482	gene
C20483	gene
C20486	gene
C20492	gene
C20493	gene
C20494	gene
C20498	gene
C20445	gene
C16753	gene
C16754	gene
C20502	gene
C20510	gene
C16755	gene
C20513	gene
C20515	gene
C20517	gene
C20521	gene
C20520	gene
C20562	gene
C20564	gene
C20630	gene
C20569	gene
C20705	gene
C20526	gene
C20529	gene
C20530	gene
C20587	gene
C20535	gene
C20543	gene
C20528	gene
C20553	gene
C13782	gene
C20561	gene
C20593	gene
C20554	gene
C20555	gene
C20536	gene
C20548	gene
C20551	gene
C20594	gene
C20545	gene
C20546	gene
C20552	gene
C20595	gene
C20581	gene
C20582	gene
C20508	gene
C20507	gene
C20575	gene
C20589	gene
C20844	gene
C20603	gene
C20605	gene
C20607	gene
C17367	gene
C20609	gene
C20613	gene
C20614	gene
C20621	gene
C20622	gene
C20625	gene
C20626	gene
C20624	gene
C20636	gene
C11461	gene
C20639	gene
C20643	gene
C20799	gene
C20651	gene
C12299	gene
C20583	gene
C14155	gene
C14156	gene
C20578	gene
C20652	gene
C20661	gene
C20659	gene
C20654	gene
C20672	gene
C20670	gene
C20678	gene
C20715	gene
C18001	gene
C21259	gene
C20691	gene
C20692	gene
C20693	gene
C20694	gene
C20697	gene
C20700	gene
C20701	gene
C20596	gene
C20601	gene
C20706	gene
C20707	gene
C08898	gene
C20709	gene
C20660	gene
C20716	gene
C20718	gene
C20720	gene
C20721	gene
C06689	gene
C20723	gene
C20725	gene
C20729	gene
C20734	gene
C20738	gene
C20748	gene
C20749	gene
C20752	gene
C20754	gene
C20758	gene
C20757	gene
C20759	gene
C20762	gene
C20763	gene
C20766	gene
C20767	gene
C20774	gene
C20771	gene
C20783	gene
C20796	gene
C20798	gene
C20801	gene
C20805	gene
C20809	gene
C20810	gene
C20813	gene
C17373	gene
C20818	gene
C20819	gene
C20820	gene
C17377	gene
C17399	gene
C20815	gene
C20816	gene
C20827	gene
C16818	gene
C20836	gene
C20830	gene
C21064	gene
C20857	gene
C20848	gene
C06215	gene
C20852	gene
C20853	gene
C20854	gene
C20858	gene
C20861	gene
C20862	gene
C02476	gene
C20872	gene
C20878	gene
C20879	gene
C20789	gene
C20790	gene
C20892	gene
C20893	gene
C20895	gene
C20897	gene
C20900	gene
C20901	gene
C20903	gene
C20909	gene
C20907	gene
C15683	gene
C15684	gene
C15685	gene
C18847	gene
C18845	gene
C17351	gene
C20914	gene
C20916	gene
C20918	gene
C20919	gene
C20921	gene
C20920	gene
C20941	gene
C21087	gene
C20944	gene
C20946	gene
C20949	gene
C20950	gene
C20956	gene
C17694	gene
C17692	gene
C20958	gene
C12379	gene
C20974	gene
C20975	gene
C20976	gene
C20977	gene
C20980	gene
C20982	gene
C21413	gene
C20990	gene
C20992	gene
C20999	gene
C21023	gene
C21165	gene
C21024	gene
C21025	gene
C21031	gene
C21068	gene
C21069	gene
C21070	gene
C21074	gene
C21081	gene
C21085	gene
C21086	gene
C21090	gene
C03264	gene
C17693	gene
C21098	gene
C21309	gene
C21327	gene
C21002	gene
C21003	gene
C21100	gene
C21102	gene
C21106	gene
C12491	gene
C21125	gene
C21131	gene
C21126	gene
C21127	gene
C21128	gene
C21132	gene
C21134	gene
C21133	gene
C21135	gene
C21136	gene
C21139	gene
C21142	gene
C21330	gene
C21331	gene
C21140	gene
C21143	gene
C21146	gene
C21148	gene
C21149	gene
C21150	gene
C21152	gene
C21154	gene
C21155	gene
C21156	gene
C21163	gene
C21164	gene
C21166	gene
C21167	gene
C21172	gene
C21175	gene
C21179	gene
C10557	gene
C21184	gene
C21185	gene
C21181	gene
C21182	gene
C21187	gene
C21194	gene
C21213	gene
C17696	gene
C17697	gene
C21205	gene
C21218	gene
C21415	gene
C21210	gene
C21219	gene
C21211	gene
C12112	gene
C21293	gene
C21204	gene
C21206	gene
C21207	gene
C21248	gene
C17695	gene
C21249	gene
C21256	gene
C21262	gene
C21263	gene
C21264	gene
C00832	gene
C21265	gene
C17703	gene
C21267	gene
C21268	gene
C21269	gene
C17705	gene
C02033	gene
C21270	gene
C21285	gene
C21286	gene
C21291	gene
C21389	gene
C21294	gene
C21295	gene
C21297	gene
C21304	gene
C21305	gene
C21306	gene
C21307	gene
C11448	gene
C21311	gene
C21313	gene
C21321	gene
C21322	gene
C21323	gene
C21326	gene
C21328	gene
C21333	gene
C21334	gene
C21366	gene
C21368	gene
C21369	gene
C21371	gene
C21374	gene
C21344	gene
C21345	gene
C21346	gene
C21338	gene
C21339	gene
C21340	gene
C21341	gene
C21342	gene
C21376	gene
C21378	gene
C21381	gene
C21315	gene
C21316	gene
C21317	gene
C21318	gene
C21319	gene
C21358	gene
C21384	gene
C21388	gene
C21386	gene
C21390	gene
C21391	gene
C21396	gene
C21397	gene
C21400	gene
C21363	gene
C21351	gene
C21352	gene
C21353	gene
C21354	gene
C21355	gene
C21402	gene
C11033	gene
C21409	gene
C21410	gene
C21412	gene
C21418	gene
C21427	gene
C21431	gene
C21428	gene
C21432	gene
C21429	gene
C21433	gene
C21434	gene
C21435	gene
C21470	gene
C00002	gene
C00022	gene
C00031	gene
C00044	gene
C00048	gene
C00068	gene
C00125	gene
C00134	gene
C00025	gene
C00140	gene
C00003	gene
C00197	gene
C00061	gene
C00088	gene
C00261	gene
C00320	gene
C00376	gene
C00430	gene
C00479	gene
C00642	gene
C00755	gene
C00757	gene
C01020	gene
C01089	gene
C01334	gene
C01839	gene
C00294	gene
C01910	gene
C01525	gene
C00090	gene
C01255	gene
C00495	gene
C00486	gene
C00072	gene
C03680	gene
C05791	gene
C00427	gene
C01987	gene
C00019	gene
C00010	gene
C00541	gene
C00327	gene
C11038	gene
C00161	gene
C00390	gene
C00015	gene
C00018	gene
C00032	gene
C00201	gene
C00042	gene
C03021	gene
C00047	gene
C00053	gene
C00055	gene
C00951	gene
C05299	gene
C05302	gene
C00613	gene
C01764	gene
C04155	gene
C04156	gene
C01977	gene
C04159	gene
C04728	gene
C01450	gene
C00069	gene
C00448	gene
C00085	gene
C00615	gene
C00093	gene
C00101	gene
C00110	gene
C00120	gene
C00123	gene
C00736	gene
C00135	gene
C20675	gene
C00137	gene
C00141	gene
C00145	gene
C03097	gene
C00850	gene
C01335	gene
C00173	gene
C00638	gene
C02743	gene
C00178	gene
C00181	gene
C00187	gene
C00193	gene
C00194	gene
C00202	gene
C04507	gene
C00216	gene
C00245	gene
C00012	gene
C00248	gene
C15972	gene
C00259	gene
C00268	gene
C02076	gene
C00295	gene
C00296	gene
C01822	gene
C00825	gene
C00312	gene
C02636	gene
C00318	gene
C00322	gene
C00333	gene
C00339	gene
C06069	gene
C00342	gene
C00347	gene
C00349	gene
C00363	gene
C00366	gene
C00370	gene
C00371	gene
C17141	gene
C00389	gene
C00396	gene
C05805	gene
C00400	gene
C00401	gene
C00407	gene
C00410	gene
C00413	gene
C00414	gene
C00419	gene
C00431	gene
C00451	gene
C00472	gene
C00477	gene
C00481	gene
C00489	gene
C00493	gene
C01448	gene
C00502	gene
C00503	gene
C00507	gene
C00509	gene
C00518	gene
C00522	gene
C00523	gene
C00525	gene
C00545	gene
C00547	gene
C00552	gene
C00553	gene
C00557	gene
C00511	gene
C00585	gene
C00586	gene
C05680	gene
C00590	gene
C00591	gene
C00596	gene
C00602	gene
C00614	gene
C00619	gene
C00625	gene
C06440	gene
C00650	gene
C00651	gene
C00653	gene
C00666	gene
C00672	gene
C00675	gene
C00685	gene
C06018	gene
C00688	gene
C00694	gene
C00695	gene
C00697	gene
C00706	gene
C00708	gene
C00712	gene
C00715	gene
C00717	gene
C00722	gene
C00729	gene
C00735	gene
C00738	gene
C00744	gene
C01056	gene
C00747	gene
C00748	gene
C00756	gene
C00758	gene
C00764	gene
C00766	gene
C00774	gene
C00778	gene
C00779	gene
C00786	gene
C00787	gene
C00789	gene
C00797	gene
C00814	gene
C00676	gene
C00801	gene
C00803	gene
C00806	gene
C00808	gene
C00809	gene
C00812	gene
C00815	gene
C00821	gene
C00828	gene
C00829	gene
C00830	gene
C00831	gene
C00835	gene
C00839	gene
C00841	gene
C00846	gene
C00848	gene
C00856	gene
C00858	gene
C00859	gene
C00862	gene
C00863	gene
C00868	gene
C00869	gene
C00891	gene
C00902	gene
C00908	gene
C00911	gene
C00918	gene
C00922	gene
C00927	gene
C02474	gene
C00961	gene
C00972	gene
C00982	gene
C01003	gene
C01012	gene
C01019	gene
C01037	gene
C01048	gene
C01050	gene
C01066	gene
C01069	gene
C01078	gene
C01079	gene
C01090	gene
C01091	gene
C01111	gene
C01124	gene
C01495	gene
C04069	gene
C01139	gene
C01141	gene
C01147	gene
C01149	gene
C02189	gene
C01192	gene
C01204	gene
C01207	gene
C01211	gene
C03366	gene
C01217	gene
C01220	gene
C01221	gene
C01226	gene
C01229	gene
C01239	gene
C01240	gene
C01243	gene
C04317	gene
C01256	gene
C01263	gene
C01264	gene
C01265	gene
C01268	gene
C01281	gene
C01282	gene
C01132	gene
C01291	gene
C01295	gene
C01298	gene
C01301	gene
C01302	gene
C02059	gene
C02785	gene
C01306	gene
C01308	gene
C01310	gene
C01311	gene
C01336	gene
C01343	gene
C01344	gene
C01401	gene
C01417	gene
C01418	gene
C01421	gene
C01997	gene
C01433	gene
C01451	gene
C01456	gene
C01460	gene
C01470	gene
C01471	gene
C01474	gene
C01485	gene
C01487	gene
C01488	gene
C01504	gene
C01506	gene
C01510	gene
C01526	gene
C01527	gene
C01528	gene
C01540	gene
C01550	gene
C03649	gene
C01561	gene
C01564	gene
C01573	gene
C01575	gene
C01582	gene
C01585	gene
C01589	gene
C01590	gene
C01592	gene
C01593	gene
C01606	gene
C01607	gene
C01610	gene
C01618	gene
C01625	gene
C01628	gene
C01636	gene
C01637	gene
C01639	gene
C01640	gene
C01642	gene
C01643	gene
C01644	gene
C01645	gene
C01646	gene
C01647	gene
C01648	gene
C01649	gene
C01650	gene
C01651	gene
C01652	gene
C01653	gene
C01677	gene
C01680	gene
C01693	gene
C01694	gene
C01698	gene
C01699	gene
C01702	gene
C01711	gene
C01720	gene
C01732	gene
C01756	gene
C01757	gene
C01761	gene
C01770	gene
C01779	gene
C01792	gene
C01804	gene
C01816	gene
C01821	gene
C01826	gene
C01848	gene
C01851	gene
C01853	gene
C01863	gene
C01868	gene
C01874	gene
C01875	gene
C01876	gene
C01881	gene
C15534	gene
C01892	gene
C08794	gene
C01906	gene
C01918	gene
C01925	gene
C01934	gene
C01943	gene
C01946	gene
C01949	gene
C01951	gene
C01969	gene
C01972	gene
C01449	gene
C01983	gene
C02003	gene
C02006	gene
C02010	gene
C02027	gene
C02028	gene
C02034	gene
C02037	gene
C02061	gene
C03309	gene
C02099	gene
C01810	gene
C02103	gene
C02105	gene
C02128	gene
C02134	gene
C02139	gene
C02146	gene
C02151	gene
C02172	gene
C02179	gene
C02200	gene
C02206	gene
C02214	gene
C02216	gene
C02217	gene
C02226	gene
C02231	gene
C02245	gene
C02283	gene
C02297	gene
C02303	gene
C02315	gene
C02347	gene
C02348	gene
C02354	gene
C02366	gene
C02379	gene
C02385	gene
C02419	gene
C02446	gene
C02453	gene
C02470	gene
C02471	gene
C02495	gene
C02497	gene
C02499	gene
C02509	gene
C02528	gene
C03254	gene
C02575	gene
C01664	gene
C02587	gene
C02592	gene
C02038	gene
C02601	gene
C01746	gene
C02625	gene
C02632	gene
C02086	gene
C02646	gene
C02660	gene
C02671	gene
C02679	gene
C02705	gene
C02706	gene
C02707	gene
C02709	gene
C03682	gene
C02730	gene
C02732	gene
C02735	gene
C02740	gene
C02759	gene
C02773	gene
C02778	gene
C02782	gene
C02791	gene
C02945	gene
C02801	gene
C02804	gene
C02805	gene
C02807	gene
C02811	gene
C02816	gene
C02825	gene
C02835	gene
C02858	gene
C02860	gene
C02871	gene
C02890	gene
C02894	gene
C02899	gene
C02900	gene
C02905	gene
C02916	gene
C02929	gene
C02932	gene
C02943	gene
C02944	gene
C02952	gene
C05551	gene
C02975	gene
C02980	gene
C01641	gene
C02713	gene
C03001	gene
C02126	gene
C03012	gene
C03018	gene
C03019	gene
C03023	gene
C03049	gene
C03056	gene
C03063	gene
C03066	gene
C03070	gene
C03081	gene
C03105	gene
C03164	gene
C03173	gene
C03178	gene
C03201	gene
C03207	gene
C03215	gene
C03268	gene
C03284	gene
C03306	gene
C03318	gene
C03343	gene
C02498	gene
C02621	gene
C03356	gene
C03401	gene
C03404	gene
C01121	gene
C03474	gene
C03493	gene
C03505	gene
C03523	gene
C03577	gene
C02375	gene
C03598	gene
C03607	gene
C03617	gene
C03619	gene
C03621	gene
C03632	gene
C03633	gene
C03638	gene
C03674	gene
C03706	gene
C03723	gene
C03767	gene
C03129	gene
C03788	gene
C04250	gene
C03802	gene
C03803	gene
C03804	gene
C03823	gene
C03840	gene
C03852	gene
C04537	gene
C03866	gene
C03900	gene
C03901	gene
C03904	gene
C03918	gene
C03922	gene
C03925	gene
C03927	gene
C03963	gene
C03985	gene
C03998	gene
C03999	gene
C04000	gene
C04010	gene
C04051	gene
C04053	gene
C04419	gene
C04067	gene
C04071	gene
C04073	gene
C05535	gene
C04084	gene
C04099	gene
C04106	gene
C04109	gene
C04125	gene
C04128	gene
C04144	gene
C01760	gene
C04180	gene
C04207	gene
C00737	gene
C04525	gene
C04246	gene
C04247	gene
C04259	gene
C04679	gene
C04346	gene
C04298	gene
C04300	gene
C04848	gene
C02201	gene
C04384	gene
C04426	gene
C01289	gene
C04453	gene
C04466	gene
C04502	gene
C04506	gene
C04516	gene
C04530	gene
C04552	gene
C04554	gene
C04558	gene
C04680	gene
C04577	gene
C05898	gene
C04596	gene
C04599	gene
C04620	gene
C04621	gene
C04628	gene
C11903	gene
C04632	gene
C04633	gene
C04654	gene
C04656	gene
C04671	gene
C04683	gene
C04685	gene
C04750	gene
C04706	gene
C04715	gene
C04720	gene
C04724	gene
C04791	gene
C04793	gene
C04798	gene
C04800	gene
C04825	gene
C04834	gene
C04843	gene
C04861	gene
C04875	gene
C04885	gene
C04905	gene
C04906	gene
C04909	gene
C04914	gene
C04922	gene
C04919	gene
C04880	gene
C04944	gene
C05156	gene
C05176	gene
C05178	gene
C05189	gene
C05193	gene
C05200	gene
C05201	gene
C05203	gene
C05204	gene
C05205	gene
C05206	gene
C05207	gene
C05209	gene
C05217	gene
C01890	gene
C05229	gene
C05232	gene
C05239	gene
C05250	gene
C05258	gene
C05260	gene
C05264	gene
C05266	gene
C05268	gene
C05279	gene
C05394	gene
C05416	gene
C05444	gene
C05450	gene
C05451	gene
C05453	gene
C05458	gene
C05477	gene
C05570	gene
C16673	gene
C05576	gene
C05581	gene
C05583	gene
C05638	gene
C05654	gene
C05726	gene
C05771	gene
C05773	gene
C05800	gene
C05807	gene
C05838	gene
C05847	gene
C05893	gene
C05902	gene
C05905	gene
C05908	gene
C05954	gene
C06026	gene
C06036	gene
C06094	gene
C06130	gene
C06171	gene
C06180	gene
C06246	gene
C06249	gene
C06319	gene
C06323	gene
C06413	gene
C06328	gene
C06331	gene
C06333	gene
C06338	gene
C06346	gene
C06367	gene
C06381	gene
C06388	gene
C06390	gene
C06395	gene
C06397	gene
C06399	gene
C06403	gene
C06406	gene
C06409	gene
C06414	gene
C06508	gene
C06576	gene
C06611	gene
C06612	gene
C06579	gene
C06585	gene
C06599	gene
C06639	gene
C06650	gene
C06588	gene
C06678	gene
C06335	gene
C06757	gene
C06752	gene
C01454	gene
C06566	gene
C06714	gene
C06717	gene
C06721	gene
C06725	gene
C06727	gene
C04670	gene
C06738	gene
C07281	gene
C00865	gene
C06647	gene
C07209	gene
C07213	gene
C06711	gene
C07113	gene
C07084	gene
C06597	gene
C07479	gene
C07102	gene
C07093	gene
C07717	gene
C03569	gene
C07724	gene
C07733	gene
C08060	gene
C07727	gene
C07208	gene
C07098	gene
C06670	gene
C06626	gene
C06789	gene
C01912	gene
C06630	gene
C06988	gene
C01353	gene
C09819	gene
C01638	gene
C06749	gene
C09812	gene
C09817	gene
C05815	gene
C01389	gene
C09822	gene
C11434	gene
C05108	gene
C11422	gene
C11428	gene
C06892	gene
C07287	gene
C06485	gene
C00770	gene
C07328	gene
C07277	gene
C06526	gene
C11505	gene
C07347	gene
C07294	gene
C02079	gene
C08491	gene
C11522	gene
C07271	gene
C11539	gene
C11542	gene
C02780	gene
C09239	gene
C02793	gene
C09024	gene
C09244	gene
C09107	gene
C07201	gene
C06542	gene
C09330	gene
C09421	gene
C09390	gene
C09248	gene
C09328	gene
C09769	gene
C02970	gene
C04276	gene
C11383	gene
C06093	gene
C06086	gene
C11878	gene
C11879	gene
C11880	gene
C11881	gene
C11700	gene
C11890	gene
C11891	gene
C11892	gene
C07394	gene
C11854	gene
C11856	gene
C06087	gene
C11396	gene
C11411	gene
C11397	gene
C11410	gene
C11399	gene
C11413	gene
C11400	gene
C09884	gene
C11942	gene
C09893	gene
C11908	gene
C11915	gene
C12001	gene
C12002	gene
C06428	gene
C10419	gene
C12106	gene
C12108	gene
C12176	gene
C12026	gene
C12396	gene
C12404	gene
C12410	gene
C12408	gene
C12413	gene
C12395	gene
C12390	gene
C12415	gene
C12420	gene
C01907	gene
C12434	gene
C06691	gene
C12366	gene
C06801	gene
C12382	gene
C06177	gene
C10858	gene
C05073	gene
C12474	gene
C05080	gene
C12032	gene
C12477	gene
C10126	gene
C11620	gene
C12831	gene
C03572	gene
C13620	gene
C10700	gene
C13637	gene
C14098	gene
C14082	gene
C08606	gene
C06082	gene
C14147	gene
C14177	gene
C06231	gene
C14602	gene
C02617	gene
C14040	gene
C06314	gene
C06315	gene
C04805	gene
C14808	gene
C14810	gene
C14762	gene
C07354	gene
C11036	gene
C14843	gene
C07535	gene
C14556	gene
C14039	gene
C06899	gene
C11088	gene
C15037	gene
C15485	gene
C02143	gene
C02117	gene
C10422	gene
C01701	gene
C15512	gene
C04154	gene
C01967	gene
C02477	gene
C15528	gene
C10469	gene
C15537	gene
C04942	gene
C15545	gene
C02896	gene
C05324	gene
C11301	gene
C15564	gene
C15568	gene
C00897	gene
C15571	gene
C15573	gene
C15575	gene
C15577	gene
C04007	gene
C10101	gene
C00113	gene
C08276	gene
C00799	gene
C06341	gene
C15615	gene
C07756	gene
C15670	gene
C11130	gene
C01789	gene
C15789	gene
C15798	gene
C15802	gene
C15810	gene
C15811	gene
C08821	gene
C15874	gene
C15886	gene
C08580	gene
C09707	gene
C15988	gene
C15996	gene
C16014	gene
C16139	gene
C16144	gene
C16153	gene
C16193	gene
C16194	gene
C14315	gene
C16212	gene
C14314	gene
C16234	gene
C10516	gene
C10502	gene
C14419	gene
C16258	gene
C16260	gene
C16267	gene
C16270	gene
C16281	gene
C16309	gene
C16290	gene
C16317	gene
C16294	gene
C08641	gene
C16168	gene
C16172	gene
C09827	gene
C16391	gene
C09806	gene
C16396	gene
C16397	gene
C16441	gene
C11384	gene
C16468	gene
C02359	gene
C11272	gene
C16473	gene
C02364	gene
C02371	gene
C16472	gene
C16488	gene
C16493	gene
C16498	gene
C08362	gene
C16516	gene
C06429	gene
C03242	gene
C08281	gene
C08320	gene
C16526	gene
C08316	gene
C08323	gene
C16588	gene
C16589	gene
C12650	gene
C12739	gene
C04242	gene
C02380	gene
C07648	gene
C08353	gene
C07054	gene
C07447	gene
C16641	gene
C07108	gene
C16533	gene
C07643	gene
C07073	gene
C07501	gene
C06868	gene
C07495	gene
C07492	gene
C16593	gene
C07185	gene
C07163	gene
C08012	gene
C16610	gene
C02262	gene
C16681	gene
C03889	gene
C10385	gene
C10173	gene
C06185	gene
C10763	gene
C07475	gene
C08532	gene
C12162	gene
C08526	gene
C16706	gene
C11250	gene
C07592	gene
C03514	gene
C08300	gene
C10722	gene
C10632	gene
C10738	gene
C10660	gene
C07576	gene
C16723	gene
C01897	gene
C16726	gene
C06527	gene
C16727	gene
C17621	gene
C10822	gene
C10826	gene
C06543	gene
C06523	gene
C16732	gene
C01719	gene
C02162	gene
C02022	gene
C16138	gene
C11931	gene
C17211	gene
C08426	gene
C08412	gene
C08409	gene
C17261	gene
C01768	gene
C17509	gene
C05895	gene
C17549	gene
C09581	gene
C10462	gene
C08537	gene
C04804	gene
C06740	gene
C06456	gene
C17949	gene
C04650	gene
C17948	gene
C06733	gene
C02627	gene
C01743	gene
C01759	gene
C15652	gene
C18007	gene
C17586	gene
C18012	gene
C18015	gene
C18017	gene
C18019	gene
C18029	gene
C18046	gene
C13713	gene
C03136	gene
C18066	gene
C18036	gene
C09190	gene
C16463	gene
C09060	gene
C10793	gene
C17412	gene
C18134	gene
C01917	gene
C18160	gene
C06866	gene
C14298	gene
C14220	gene
C18217	gene
C12077	gene
C09118	gene
C18236	gene
C14335	gene
C14519	gene
C18263	gene
C18264	gene
C18261	gene
C18271	gene
C06624	gene
C18297	gene
C06571	gene
C18300	gene
C18277	gene
C18285	gene
C14401	gene
C11006	gene
C18338	gene
C18354	gene
C18355	gene
C18684	gene
C12388	gene
C12389	gene
C02845	gene
C18823	gene
C18472	gene
C02535	gene
C02211	gene
C05924	gene
C19153	gene
C06800	gene
C19590	gene
C19488	gene
C16453	gene
C19621	gene
C00720	gene
C10023	gene
C08247	gene
C19676	gene
C19682	gene
C19689	gene
C19704	gene
C09627	gene
C09382	gene
C19702	gene
C19709	gene
C19722	gene
C19735	gene
C19737	gene
C08492	gene
C19769	gene
C19773	gene
C19778	gene
C19782	gene
C19785	gene
C19788	gene
C00176	gene
C19803	gene
C19241	gene
C19814	gene
C19824	gene
